Ref,Val,Package,PosX,PosY,Rot,Side
"J1","SM04B-GHS-TB","JST_GH_SM04B-GHS-TB_1x04-1MP_P1.25mm_Horizontal",20.4250,19.4900,0.0000,top
"J2","SM04B-GHS-TB","JST_GH_SM04B-GHS-TB_1x04-1MP_P1.25mm_Horizontal",20.3200,28.6000,0.0000,top
